log_id,employee_id,department,timestamp,date,hour,day_of_week,is_weekend,is_after_hours,resource_type,sensitivity_level,action,location,download_size_mb,session_duration_min,access_failed,ip_address,device_type,vpn_used,rule_score,final_risk_score,risk_level,anomaly_score,is_anomaly
LOG1008959,EMP1104,Finance,2024-12-28 14:48:21,2024-12-28,14,Saturday,True,False,IP_Document,Confidential,PRINT,VPN,0.0,1,False,114.4.98.241,Laptop,True,52,39.75,Medium,21.31,False
LOG1008960,EMP1075,Engineering,2024-09-17 02:12:12,2024-09-17,2,Tuesday,False,True,Customer_Data,Confidential,DOWNLOAD,Unknown,14.33,15,False,212.149.87.60,Laptop,False,85,97.55,Critical,100.0,True
LOG1008961,EMP1109,Sales,2024-01-27 12:09:39,2024-01-27,12,Saturday,True,False,General_File,Public,DOWNLOAD,Office,5.33,40,False,135.23.9.65,Mobile,False,32,35.21,Medium,12.79,False
LOG1008962,EMP1014,Finance,2024-04-13 13:08:01,2024-04-13,13,Saturday,True,False,Source_Code,Internal,VIEW,Home,0.0,54,False,217.72.14.244,Desktop,False,36,44.76,Medium,30.4,False
LOG1008963,EMP1017,Legal,2024-11-24 06:21:25,2024-11-24,6,Sunday,True,True,Merger_Document,Highly Confidential,EDIT,VPN,0.0,4,False,10.149.6.22,Mobile,True,78,42.61,Medium,24.15,False
LOG1008964,EMP1088,Operations,2024-09-01 15:06:13,2024-09-01,15,Sunday,True,False,Customer_Data,Confidential,COPY,Office,42.04,3,False,149.5.66.78,Laptop,False,61,34.1,Medium,19.47,False
LOG1008965,EMP1090,Operations,2024-08-30 11:14:01,2024-08-30,11,Friday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,42,True,14.241.178.253,Laptop,False,33,30.0,Medium,2.35,False
LOG1008966,EMP1065,Engineering,2024-02-20 11:12:16,2024-02-20,11,Tuesday,False,False,Product_Roadmap,Confidential,VIEW,VPN,0.0,11,False,194.223.65.204,Unknown,True,28,36.4,Medium,21.71,False
LOG1008967,EMP1037,Engineering,2024-08-05 09:29:28,2024-08-05,9,Monday,False,False,HR_Database,Highly Confidential,COPY,Office,26.49,53,False,85.1.155.46,Desktop,False,56,40.95,Medium,22.43,False
LOG1008968,EMP1068,Sales,2024-11-06 07:07:42,2024-11-06,7,Wednesday,False,True,Meeting_Notes,Internal,VIEW,Office,0.0,61,False,100.30.173.247,Laptop,False,33,37.8,Medium,14.47,False
LOG1008969,EMP1046,Engineering,2024-02-13 06:50:29,2024-02-13,6,Tuesday,False,True,Employee_Records,Highly Confidential,DOWNLOAD,Foreign_IP,45.44,40,False,20.216.157.34,Laptop,False,100,96.67,Critical,98.92,True
LOG1008970,EMP1066,Operations,2024-02-18 17:52:00,2024-02-18,17,Sunday,True,False,Employee_Records,Highly Confidential,VIEW,Home,0.0,49,False,183.165.131.128,Laptop,False,56,31.8,Medium,8.51,False
LOG1008971,EMP1123,Finance,2024-10-28 12:54:27,2024-10-28,12,Monday,False,False,Source_Code,Internal,DELETE,Home,0.0,41,False,172.23.234.208,Desktop,False,43,33.5,Medium,16.16,False
LOG1008972,EMP1093,Operations,2024-10-04 17:49:30,2024-10-04,17,Friday,False,False,Merger_Document,Highly Confidential,DELETE,Home,0.0,7,False,135.19.171.224,Laptop,False,63,48.28,Medium,34.13,True
LOG1008973,EMP1063,Engineering,2024-01-19 21:39:22,2024-01-19,21,Friday,False,True,General_File,Public,VIEW,Office,0.0,63,False,218.69.215.13,Mobile,False,25,30.35,Medium,8.51,False
LOG1008974,EMP1004,Operations,2024-03-14 11:52:20,2024-03-14,11,Thursday,False,False,Customer_Data,Confidential,VIEW,Office,0.0,80,False,137.227.76.216,Unknown,False,23,33.45,Medium,11.15,False
LOG1008975,EMP1009,Sales,2024-08-11 09:57:47,2024-08-11,9,Sunday,True,False,Financial_Report,Confidential,EDIT,Office,0.0,30,False,205.17.163.189,Laptop,False,43,33.92,Medium,15.6,False
LOG1008976,EMP1105,Sales,2024-07-21 08:11:17,2024-07-21,8,Sunday,True,True,Salary_Data,Highly Confidential,DELETE,Office,0.0,67,False,73.160.219.209,Desktop,False,90,33.06,Medium,12.56,False
LOG1008977,EMP1127,Sales,2024-08-28 08:23:13,2024-08-28,8,Wednesday,False,True,Financial_Report,Confidential,EDIT,Office,0.0,47,False,90.133.134.165,Laptop,False,48,38.23,Medium,24.94,False
LOG1008978,EMP1133,Legal,2024-12-16 14:05:57,2024-12-16,14,Monday,False,False,Source_Code,Internal,VIEW,Office,0.0,13,False,24.250.254.222,Laptop,False,13,40.08,Medium,26.94,False
LOG1008979,EMP1094,Engineering,2024-03-04 16:58:14,2024-03-04,16,Monday,False,False,IP_Document,Confidential,VIEW,VPN,0.0,1,False,141.78.219.119,Laptop,True,28,32.43,Medium,14.17,False
LOG1008980,EMP1036,Engineering,2024-07-13 09:37:35,2024-07-13,9,Saturday,True,False,General_File,Public,COPY,Office,5.98,84,False,156.38.104.8,Laptop,False,35,32.83,Medium,13.78,False
LOG1008981,EMP1063,Engineering,2024-10-14 11:31:10,2024-10-14,11,Monday,False,False,Customer_Data,Confidential,PRINT,Home,0.0,75,False,207.175.95.209,Desktop,False,40,30.35,Medium,8.51,False
LOG1008982,EMP1021,Engineering,2024-06-24 10:01:13,2024-06-24,10,Monday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,56,False,16.2.17.4,Desktop,False,28,34.38,Medium,16.76,False
LOG1008983,EMP1110,Engineering,2024-02-02 13:45:58,2024-02-02,13,Friday,False,False,General_File,Public,DOWNLOAD,Office,2.83,1,False,186.237.97.69,Laptop,False,17,30.98,Medium,9.52,False
LOG1008984,EMP1038,Sales,2024-12-21 07:08:34,2024-12-21,7,Saturday,True,True,Legal_Document,Confidential,VIEW,Office,0.0,22,False,96.225.186.237,Desktop,False,58,42.9,Medium,28.51,False
LOG1008985,EMP1044,Finance,2024-03-03 15:29:04,2024-03-03,15,Sunday,True,False,General_File,Public,DOWNLOAD,Office,17.42,1,False,202.232.223.75,Laptop,False,40,31.71,Medium,6.48,False
LOG1008986,EMP1108,IT,2024-05-10 14:47:51,2024-05-10,14,Friday,False,False,Meeting_Notes,Internal,VIEW,Unknown,0.0,78,False,111.128.165.38,Desktop,False,35,34.41,Medium,16.83,False
LOG1008987,EMP1145,Legal,2024-09-23 13:49:01,2024-09-23,13,Monday,False,False,HR_Database,Highly Confidential,VIEW,Office,0.0,19,False,73.143.49.162,Laptop,False,33,34.53,Medium,16.26,False
LOG1008988,EMP1136,IT,2024-09-22 16:29:45,2024-09-22,16,Sunday,True,False,Source_Code,Internal,VIEW,VPN,0.0,40,False,113.149.82.66,Laptop,True,33,32.26,Medium,14.93,False
LOG1008989,EMP1017,Legal,2024-08-23 22:10:42,2024-08-23,22,Friday,False,True,General_File,Public,VIEW,Office,0.0,26,False,72.53.151.64,Laptop,False,25,42.61,Medium,24.15,False
LOG1008990,EMP1075,Engineering,2024-10-07 02:18:03,2024-10-07,2,Monday,False,True,Customer_Data,Confidential,COPY,Foreign_IP,212.93,1,False,184.209.207.227,Laptop,False,100,97.55,Critical,100.0,True
LOG1008991,EMP1094,Engineering,2024-08-25 15:03:28,2024-08-25,15,Sunday,True,False,Internal_Wiki,Internal,VIEW,Office,0.0,17,False,47.220.29.240,Laptop,False,28,32.43,Medium,14.17,False
LOG1008992,EMP1138,Sales,2024-04-12 14:56:46,2024-04-12,14,Friday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Office,49.61,43,False,4.211.106.208,Laptop,False,43,36.25,Medium,13.75,False
LOG1008993,EMP1040,Operations,2024-05-07 14:16:42,2024-05-07,14,Tuesday,False,False,Meeting_Notes,Internal,DOWNLOAD,Office,15.81,50,False,40.48.206.119,Laptop,False,33,50.22,High,39.66,True
LOG1008994,EMP1109,Sales,2024-04-28 08:46:49,2024-04-28,8,Sunday,True,True,HR_Database,Highly Confidential,DOWNLOAD,Office,35.64,23,False,67.157.71.52,Laptop,False,88,35.21,Medium,12.79,False
LOG1008995,EMP1025,Legal,2024-11-02 11:30:41,2024-11-02,11,Saturday,True,False,Salary_Data,Highly Confidential,DOWNLOAD,Proxy,23.49,63,False,31.10.153.249,Laptop,False,96,36.58,Medium,13.81,False
LOG1008996,EMP1067,Finance,2024-07-25 16:20:52,2024-07-25,16,Thursday,False,False,Legal_Document,Confidential,SHARE,Foreign_IP,10.69,23,False,50.33.224.238,Unknown,False,83,36.66,Medium,17.18,False
LOG1008997,EMP1141,HR,2024-09-21 08:39:50,2024-09-21,8,Saturday,True,True,Internal_Wiki,Internal,VIEW,VPN,0.0,56,False,86.219.168.40,Desktop,True,53,36.17,Medium,21.28,False
LOG1008998,EMP1057,Finance,2024-12-24 14:38:59,2024-12-24,14,Tuesday,False,False,Internal_Wiki,Internal,VIEW,VPN,0.0,53,False,168.41.22.1,Desktop,True,18,40.63,Medium,22.64,False
LOG1008999,EMP1046,Engineering,2024-02-18 02:59:16,2024-02-18,2,Sunday,True,True,Salary_Data,Highly Confidential,DOWNLOAD,Home,5.13,1,True,131.122.95.82,Mobile,False,98,96.67,Critical,98.92,True
LOG1009000,EMP1102,Sales,2024-08-04 10:23:40,2024-08-04,10,Sunday,True,False,Security_Config,Highly Confidential,VIEW,Foreign_IP,0.0,63,False,180.197.67.72,Mobile,False,83,33.87,Medium,14.06,False
LOG1009001,EMP1109,Sales,2024-01-15 19:14:34,2024-01-15,19,Monday,False,True,Internal_Wiki,Internal,SHARE,Office,50.64,19,False,165.245.176.93,Laptop,False,65,35.21,Medium,12.79,False
LOG1009002,EMP1030,Finance,2024-06-29 09:09:50,2024-06-29,9,Saturday,True,False,Salary_Data,Highly Confidential,DOWNLOAD,VPN,12.67,75,False,136.55.87.133,Laptop,True,73,38.77,Medium,21.07,False
LOG1009003,EMP1053,Legal,2024-07-15 09:09:21,2024-07-15,9,Monday,False,False,Security_Config,Highly Confidential,EDIT,Home,0.0,53,False,164.228.118.116,Mobile,False,46,34.99,Medium,13.43,False
LOG1009004,EMP1134,Sales,2024-03-05 12:55:59,2024-03-05,12,Tuesday,False,False,HR_Database,Highly Confidential,VIEW,Office,0.0,68,False,61.223.105.173,Mobile,False,33,41.21,Medium,24.56,False
LOG1009005,EMP1039,Engineering,2024-06-10 02:11:09,2024-06-10,2,Monday,False,True,Executive_Email,Highly Confidential,EDIT,VPN,0.0,19,False,219.228.249.131,Laptop,True,63,42.16,Medium,26.68,False
LOG1009006,EMP1006,HR,2024-09-25 07:38:02,2024-09-25,7,Wednesday,False,True,General_File,Public,DOWNLOAD,Office,62.37,17,False,94.103.49.254,Desktop,False,52,32.92,Medium,11.35,False
LOG1009007,EMP1099,Engineering,2024-01-05 10:50:44,2024-01-05,10,Friday,False,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,1,False,107.30.63.89,Laptop,False,33,35.58,Medium,19.05,False
LOG1009008,EMP1030,Finance,2024-06-08 09:24:25,2024-06-08,9,Saturday,True,False,General_File,Public,EDIT,Proxy,0.0,39,False,208.108.184.156,Laptop,False,53,38.77,Medium,21.07,False
LOG1009009,EMP1000,Engineering,2024-04-27 08:34:18,2024-04-27,8,Saturday,True,True,IP_Document,Confidential,DOWNLOAD,Home,5.88,64,False,128.208.253.244,Unknown,False,78,47.24,Medium,35.71,True
LOG1009010,EMP1051,HR,2024-11-25 21:46:47,2024-11-25,21,Monday,False,True,Security_Config,Highly Confidential,SHARE,Foreign_IP,15.95,1,True,220.203.74.158,Desktop,False,100,96.46,Critical,97.79,True
LOG1009011,EMP1085,Sales,2024-06-28 06:15:31,2024-06-28,6,Friday,False,True,Customer_Data,Confidential,PRINT,Home,0.0,51,False,113.79.141.13,Desktop,False,60,41.95,Medium,22.45,False
LOG1009012,EMP1073,Operations,2024-11-17 11:40:12,2024-11-17,11,Sunday,True,False,Employee_Records,Highly Confidential,DELETE,Office,0.0,90,False,161.145.172.107,Laptop,False,70,33.02,Medium,8.03,False
LOG1009013,EMP1117,Operations,2024-05-26 20:36:49,2024-05-26,20,Sunday,True,True,HR_Database,Highly Confidential,EDIT,VPN,0.0,43,False,51.88.113.69,Laptop,True,78,32.41,Medium,7.7,False
LOG1009014,EMP1046,Engineering,2024-07-29 02:06:08,2024-07-29,2,Monday,False,True,Customer_Data,Confidential,VIEW,Home,0.0,26,False,122.74.133.253,Laptop,False,51,96.67,Critical,98.92,True
LOG1009015,EMP1093,Operations,2024-06-08 21:05:05,2024-06-08,21,Saturday,True,True,Financial_Report,Confidential,SHARE,Office,2.54,1,False,129.95.20.227,Desktop,False,75,48.28,Medium,34.13,True
LOG1009016,EMP1142,HR,2024-08-02 12:29:32,2024-08-02,12,Friday,False,False,Financial_Report,Confidential,DOWNLOAD,VPN,5.38,68,False,41.183.106.243,Laptop,True,40,47.2,Medium,35.06,True
LOG1009017,EMP1028,Engineering,2024-01-20 08:22:44,2024-01-20,8,Saturday,True,True,Security_Config,Highly Confidential,SHARE,Office,10.75,22,False,87.233.179.99,Desktop,False,93,29.14,Low,3.02,False
LOG1009018,EMP1079,Finance,2024-05-06 13:58:47,2024-05-06,13,Monday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,1.03,46,False,66.105.167.68,Laptop,False,45,34.38,Medium,11.75,False
LOG1009019,EMP1095,Finance,2024-02-08 10:58:57,2024-02-08,10,Thursday,False,False,Meeting_Notes,Internal,EDIT,Office,0.0,65,False,72.173.1.228,Mobile,False,18,40.77,Medium,26.04,False
LOG1009020,EMP1039,Engineering,2024-06-27 15:04:29,2024-06-27,15,Thursday,False,False,Internal_Wiki,Internal,VIEW,Office,0.0,17,False,56.4.98.199,Desktop,False,13,42.16,Medium,26.68,False
LOG1009021,EMP1109,Sales,2024-03-01 15:03:55,2024-03-01,15,Friday,False,False,Internal_Wiki,Internal,VIEW,Office,0.0,21,False,131.111.65.82,Laptop,False,13,35.21,Medium,12.79,False
LOG1009022,EMP1145,Legal,2024-10-11 12:31:18,2024-10-11,12,Friday,False,False,IP_Document,Confidential,DOWNLOAD,Home,0.73,29,False,182.17.215.13,Laptop,False,43,34.53,Medium,16.26,False
LOG1009023,EMP1035,Engineering,2024-01-13 12:40:59,2024-01-13,12,Saturday,True,False,Customer_Data,Confidential,DOWNLOAD,Office,18.24,23,False,223.244.255.126,Laptop,False,58,32.67,Medium,16.19,False
LOG1009024,EMP1129,Engineering,2024-09-20 16:22:06,2024-09-20,16,Friday,False,False,Merger_Document,Highly Confidential,SHARE,VPN,71.24,58,False,48.194.198.232,Laptop,True,70,29.11,Low,3.72,False
LOG1009025,EMP1100,Finance,2024-03-06 18:39:16,2024-03-06,18,Wednesday,False,True,IP_Document,Confidential,EDIT,Office,0.0,55,False,202.227.21.173,Desktop,False,48,30.71,Medium,5.48,False
LOG1009026,EMP1105,Sales,2024-06-14 15:22:11,2024-06-14,15,Friday,False,False,Merger_Document,Highly Confidential,EDIT,Office,0.0,73,False,48.205.112.238,Mobile,False,38,33.06,Medium,12.56,False
LOG1009027,EMP1081,Engineering,2024-04-01 13:20:47,2024-04-01,13,Monday,False,False,Meeting_Notes,Internal,VIEW,Office,0.0,22,False,167.1.210.134,Laptop,False,13,43.49,Medium,23.92,False
LOG1009028,EMP1106,Engineering,2024-05-18 12:57:48,2024-05-18,12,Saturday,True,False,HR_Database,Highly Confidential,DELETE,Office,0.0,112,False,186.101.160.7,Desktop,False,70,33.54,Medium,11.46,False
LOG1009029,EMP1055,Operations,2024-11-06 08:31:06,2024-11-06,8,Wednesday,False,True,Source_Code,Internal,VIEW,Office,0.0,69,False,1.200.220.251,Laptop,False,33,34.46,Medium,15.0,False
LOG1009030,EMP1020,Engineering,2024-12-13 09:11:09,2024-12-13,9,Friday,False,False,Meeting_Notes,Internal,EDIT,VPN,0.0,37,False,117.249.221.221,Laptop,True,23,32.38,Medium,8.53,False
LOG1009031,EMP1069,Sales,2024-10-12 15:31:24,2024-10-12,15,Saturday,True,False,IP_Document,Confidential,DOWNLOAD,Office,5.87,63,False,32.255.110.84,Laptop,False,50,34.78,Medium,15.28,False
LOG1009032,EMP1100,Finance,2024-06-15 12:14:35,2024-06-15,12,Saturday,True,False,Employee_Records,Highly Confidential,COPY,Home,4.01,55,False,3.85.204.199,Desktop,False,71,30.71,Medium,5.48,False
LOG1009033,EMP1048,Engineering,2024-03-02 14:01:23,2024-03-02,14,Saturday,True,False,Internal_Wiki,Internal,VIEW,Office,0.0,113,False,67.120.250.139,Desktop,False,28,35.05,Medium,14.37,False
LOG1009034,EMP1098,Finance,2024-06-05 14:18:09,2024-06-05,14,Wednesday,False,False,Source_Code,Internal,VIEW,VPN,0.0,51,False,221.2.39.190,Laptop,True,18,31.72,Medium,8.94,False
LOG1009035,EMP1070,Sales,2024-08-16 13:07:24,2024-08-16,13,Friday,False,False,Source_Code,Internal,DOWNLOAD,Home,9.46,29,False,215.198.132.160,Mobile,False,33,32.63,Medium,8.3,False
LOG1009036,EMP1036,Engineering,2024-05-24 15:20:43,2024-05-24,15,Friday,False,False,General_File,Public,DOWNLOAD,Office,6.04,112,False,14.167.143.229,Mobile,False,17,32.83,Medium,13.78,False
LOG1009037,EMP1105,Sales,2024-07-20 18:56:41,2024-07-20,18,Saturday,True,True,Product_Roadmap,Confidential,VIEW,Home,0.0,87,False,201.32.39.246,Laptop,False,66,33.06,Medium,12.56,False
LOG1009038,EMP1050,IT,2024-05-08 09:54:12,2024-05-08,9,Wednesday,False,False,Meeting_Notes,Internal,COPY,Office,4.35,78,False,14.18.173.121,Laptop,False,28,39.6,Medium,32.57,True
LOG1009039,EMP1148,Operations,2024-11-19 18:47:00,2024-11-19,18,Tuesday,False,True,IP_Document,Confidential,DOWNLOAD,Home,15.51,1,False,182.235.73.211,Laptop,False,71,46.88,Medium,34.07,True
LOG1009040,EMP1131,Legal,2024-01-30 15:12:12,2024-01-30,15,Tuesday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,37,False,45.233.60.232,Mobile,False,28,31.72,Medium,8.17,False
LOG1009041,EMP1126,Operations,2024-09-20 08:18:19,2024-09-20,8,Friday,False,True,Employee_Records,Highly Confidential,EDIT,Office,0.0,36,True,117.208.228.23,Laptop,False,68,35.09,Medium,9.22,False
LOG1009042,EMP1063,Engineering,2024-04-12 07:56:57,2024-04-12,7,Friday,False,True,Internal_Wiki,Internal,VIEW,Home,0.0,42,False,59.150.124.95,Laptop,False,41,30.35,Medium,8.51,False
LOG1009043,EMP1117,Operations,2024-09-27 10:01:19,2024-09-27,10,Friday,False,False,Security_Config,Highly Confidential,DOWNLOAD,Office,36.73,1,False,84.36.19.152,Desktop,False,53,32.41,Medium,7.7,False
LOG1009044,EMP1030,Finance,2024-11-04 10:31:32,2024-11-04,10,Monday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,17.36,32,False,214.163.31.40,Laptop,False,53,38.77,Medium,21.07,False
LOG1009045,EMP1088,Operations,2024-12-28 11:21:00,2024-12-28,11,Saturday,True,False,Legal_Document,Confidential,EDIT,VPN,0.0,1,False,124.237.50.8,Laptop,True,48,34.1,Medium,19.47,False
LOG1009046,EMP1091,IT,2024-06-01 13:29:01,2024-06-01,13,Saturday,True,False,General_File,Public,SHARE,VPN,3.64,60,False,69.29.26.102,Laptop,True,42,38.11,Medium,17.49,False
LOG1009047,EMP1087,IT,2024-12-26 08:55:23,2024-12-26,8,Thursday,False,True,Merger_Document,Highly Confidential,VIEW,Unknown,0.0,88,False,92.51.87.105,Laptop,False,75,35.16,Medium,8.54,False
LOG1009048,EMP1128,Legal,2024-07-20 19:43:24,2024-07-20,19,Saturday,True,True,General_File,Public,DOWNLOAD,Office,14.16,30,False,72.53.146.184,Laptop,False,60,37.44,Medium,20.63,False
LOG1009049,EMP1075,Engineering,2024-05-03 05:04:39,2024-05-03,5,Friday,False,True,IP_Document,Confidential,DOWNLOAD,Unknown,145.28,39,False,165.44.37.255,Mobile,False,100,97.55,Critical,100.0,True
LOG1009050,EMP1133,Legal,2024-04-01 12:20:12,2024-04-01,12,Monday,False,False,General_File,Public,EDIT,Office,0.0,1,False,55.154.122.208,Laptop,False,10,40.08,Medium,26.94,False
LOG1009051,EMP1077,Sales,2024-08-26 10:43:28,2024-08-26,10,Monday,False,False,Employee_Records,Highly Confidential,VIEW,Office,0.0,35,False,1.153.8.68,Mobile,False,33,34.8,Medium,14.25,False
LOG1009052,EMP1075,Engineering,2024-09-02 04:39:44,2024-09-02,4,Monday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Proxy,234.11,1,False,142.192.174.11,Mobile,False,100,97.55,Critical,100.0,True
LOG1009053,EMP1148,Operations,2024-10-26 09:25:27,2024-10-26,9,Saturday,True,False,Salary_Data,Highly Confidential,DELETE,Office,0.0,28,False,15.32.178.2,Mobile,False,70,46.88,Medium,34.07,True
LOG1009054,EMP1023,IT,2024-05-22 08:42:13,2024-05-22,8,Wednesday,False,True,Source_Code,Internal,VIEW,VPN,0.0,53,False,159.22.132.149,Mobile,True,38,31.26,Medium,8.5,False
LOG1009055,EMP1142,HR,2024-08-24 05:56:38,2024-08-24,5,Saturday,True,True,IP_Document,Confidential,DOWNLOAD,Unknown,7.61,77,False,208.20.203.161,Laptop,False,92,47.2,Medium,35.06,True
LOG1009056,EMP1141,HR,2024-03-27 14:14:17,2024-03-27,14,Wednesday,False,False,Source_Code,Internal,DOWNLOAD,Office,12.04,56,False,173.111.39.187,Desktop,False,33,36.17,Medium,21.28,False
LOG1009057,EMP1077,Sales,2024-06-30 10:31:30,2024-06-30,10,Sunday,True,False,Executive_Email,Highly Confidential,EDIT,VPN,0.0,40,False,218.43.46.194,Desktop,True,58,34.8,Medium,14.25,False
LOG1009058,EMP1012,Engineering,2024-07-07 12:50:10,2024-07-07,12,Sunday,True,False,Source_Code,Internal,EDIT,Home,0.0,33,False,66.108.249.56,Laptop,False,41,34.55,Medium,13.26,False
LOG1009059,EMP1103,Engineering,2024-03-24 11:58:22,2024-03-24,11,Sunday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,3.34,64,False,221.153.176.88,Desktop,False,60,30.11,Medium,3.66,False
LOG1009060,EMP1057,Finance,2024-08-24 13:26:05,2024-08-24,13,Saturday,True,False,Meeting_Notes,Internal,DOWNLOAD,Foreign_IP,10.2,24,False,94.11.220.143,Laptop,False,83,40.63,Medium,22.64,False
LOG1009061,EMP1083,Operations,2024-07-22 14:34:05,2024-07-22,14,Monday,False,False,Source_Code,Internal,VIEW,Foreign_IP,0.0,81,False,128.78.151.74,Laptop,False,48,34.53,Medium,13.78,False
LOG1009062,EMP1027,Sales,2024-09-27 16:51:38,2024-09-27,16,Friday,False,False,Source_Code,Internal,VIEW,Office,0.0,42,False,61.104.6.213,Laptop,False,13,29.78,Low,2.97,False
LOG1009063,EMP1014,Finance,2024-01-12 02:01:41,2024-01-12,2,Friday,False,True,Executive_Email,Highly Confidential,EDIT,Office,0.0,1,False,13.148.199.87,Laptop,False,58,44.76,Medium,30.4,False
LOG1009064,EMP1133,Legal,2024-05-11 10:36:46,2024-05-11,10,Saturday,True,False,Meeting_Notes,Internal,EDIT,VPN,0.0,9,True,43.151.210.27,Mobile,True,48,40.08,Medium,26.94,False
LOG1009065,EMP1065,Engineering,2024-11-21 14:10:09,2024-11-21,14,Thursday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,VPN,6.73,39,False,117.177.35.155,Laptop,True,50,36.4,Medium,21.71,False
LOG1009066,EMP1111,Finance,2024-10-05 09:04:20,2024-10-05,9,Saturday,True,False,Meeting_Notes,Internal,EDIT,Foreign_IP,0.0,19,False,182.16.22.144,Laptop,False,68,36.19,Medium,16.14,False
LOG1009067,EMP1092,Operations,2024-07-17 15:55:59,2024-07-17,15,Wednesday,False,False,General_File,Public,DOWNLOAD,Office,10.57,61,False,117.66.242.246,Laptop,False,25,30.16,Medium,7.28,False
LOG1009068,EMP1054,Sales,2024-04-18 07:02:09,2024-04-18,7,Thursday,False,True,Merger_Document,Highly Confidential,VIEW,Office,0.0,63,False,13.165.35.79,Mobile,False,53,41.52,Medium,29.68,False
LOG1009069,EMP1149,Legal,2024-02-22 10:20:20,2024-02-22,10,Thursday,False,False,General_File,Public,VIEW,Home,0.0,74,False,21.237.226.64,Laptop,False,13,39.58,Medium,28.85,False
LOG1009070,EMP1095,Finance,2024-03-05 14:42:44,2024-03-05,14,Tuesday,False,False,Merger_Document,Highly Confidential,COPY,Home,10.29,76,False,5.22.40.240,Desktop,False,64,40.77,Medium,26.04,False
